 845 ,   36|| 200 ,   10||  27 ,    1||  11 ,    3||   0 ,    0||   0 ,    0||
 874 ,   37|| 140 ,    7||  61 ,    3||   7 ,    2||   0 ,    0||   0 ,    0||
 893 ,   37||  98 ,    5||  86 ,    4||   5 ,    2||   0 ,    0||   0 ,    0||
 905 ,   37||  68 ,    3|| 105 ,    5||   4 ,    1||   0 ,    0||   0 ,    0||
 957 ,   39||  41 ,    2||  81 ,    4||   2 ,    1||   0 ,    0||   0 ,    0||
 987 ,   39||  24 ,    1||  67 ,    3||   1 ,    0||   0 ,    0||   0 ,    0||
1004 ,   39||  15 ,    1||  60 ,    3||   1 ,    0||   0 ,    0||   0 ,    0||
1014 ,   38||   9 ,    0||  56 ,    3||   0 ,    0||   0 ,    0||   0 ,    0||
1069 ,   40||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1068 ,   38||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  11 ,    1||
1067 ,   37||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    1||
1067 ,   36||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    1||
1066 ,   35||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    1||
1066 ,   35||   0 ,    0||   0 ,    0||  11 ,    0||   0 ,    0||   0 ,    0||
1066 ,   33||   0 ,    0||   0 ,    0||  11 ,    0||   0 ,    0||   0 ,    0||
1065 ,   32||   0 ,    0||   0 ,    0||  11 ,    0||   0 ,    0||   0 ,    0||
 982 ,   29||   0 ,    0||   0 ,    0||  93 ,    3||   0 ,    0||   0 ,    0||
 922 ,   26||  79 ,    2||   0 ,    0||  74 ,    4||   0 ,    0||   0 ,    0||
 878 ,   24|| 137 ,    4||   0 ,    0||  58 ,    4||   0 ,    0||   0 ,    0||
 847 ,   23|| 179 ,    5||   0 ,    0||  45 ,    4||   0 ,    0||   0 ,    0||
 824 ,   22|| 211 ,    6||   0 ,    0||  35 ,    4||   0 ,    0||   0 ,    0||
 807 ,   22|| 222 ,    6||  12 ,    0||  28 ,    4||   0 ,    0||   0 ,    0||
 795 ,   21|| 230 ,    7||  21 ,    1||  22 ,    3||   0 ,    0||   0 ,    0||
 786 ,   21|| 236 ,    7||  28 ,    1||  17 ,    3||   0 ,    0||   0 ,    0||
 831 ,   22|| 197 ,    6||  27 ,    1||  12 ,    2||   0 ,    0||   0 ,    0||
 860 ,   23|| 138 ,    4||  60 ,    2||   8 ,    1||   0 ,    0||   0 ,    0||
 879 ,   23||  96 ,    3||  85 ,    2||   6 ,    1||   0 ,    0||   0 ,    0||
 891 ,   23||  67 ,    2|| 103 ,    3||   4 ,    1||   0 ,    0||   0 ,    0||
 942 ,   24||  40 ,    1||  80 ,    2||   2 ,    0||   0 ,    0||   0 ,    0||
 972 ,   24||  24 ,    1||  66 ,    2||   1 ,    0||   0 ,    0||   0 ,    0||
 990 ,   24||  15 ,    0||  59 ,    2||   1 ,    0||   0 ,    0||   0 ,    0||
 999 ,   23||   9 ,    0||  55 ,    2||   1 ,    0||   0 ,    0||   0 ,    0||
1054 ,   24||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1053 ,   23||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1053 ,   23||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1052 ,   22||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1052 ,   22||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1052 ,   21||   0 ,    0||   0 ,    0||  11 ,    0||   0 ,    0||   0 ,    0||
1052 ,   20||   0 ,    0||   0 ,    0||  11 ,    0||   0 ,    0||   0 ,    0||
1051 ,   20||   0 ,    0||   0 ,    0||  11 ,    0||   0 ,    0||   0 ,    0||
 969 ,   18||   0 ,    0||   0 ,    0||  92 ,    2||   0 ,    0||   0 ,    0||
 910 ,   16||  78 ,    1||   0 ,    0||  73 ,    2||   0 ,    0||   0 ,    0||
 867 ,   15|| 135 ,    2||   0 ,    0||  58 ,    2||   0 ,    0||   0 ,    0||
 836 ,   14|| 177 ,    3||   0 ,    0||  46 ,    2||   0 ,    0||   0 ,    0||
 814 ,   14|| 208 ,    4||   0 ,    0||  36 ,    2||   0 ,    0||   0 ,    0||
 798 ,   13|| 220 ,    4||  12 ,    0||  28 ,    2||   0 ,    0||   0 ,    0||
 786 ,   13|| 228 ,    4||  21 ,    0||  23 ,    2||   0 ,    0||   0 ,    0||
 777 ,   13|| 234 ,    4||  28 ,    0||  18 ,    2||   0 ,    0||   0 ,    0||
 822 ,   13|| 195 ,    4||  27 ,    0||  12 ,    1||   0 ,    0||   0 ,    0||
 851 ,   14|| 136 ,    3||  60 ,    1||   9 ,    1||   0 ,    0||   0 ,    0||
 870 ,   14||  95 ,    2||  84 ,    1||   6 ,    1||   0 ,    0||   0 ,    0||
 882 ,   14||  67 ,    1|| 102 ,    2||   4 ,    0||   0 ,    0||   0 ,    0||
 934 ,   14||  40 ,    1||  79 ,    1||   2 ,    0||   0 ,    0||   0 ,    0||
 963 ,   15||  24 ,    0||  66 ,    1||   1 ,    0||   0 ,    0||   0 ,    0||
 981 ,   15||  14 ,    0||  59 ,    1||   1 ,    0||   0 ,    0||   0 ,    0||
 991 ,   14||   9 ,    0||  55 ,    1||   1 ,    0||   0 ,    0||   0 ,    0||
1045 ,   15||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1044 ,   14||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1044 ,   14||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1044 ,   14||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1043 ,   13||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1043 ,   13||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
1043 ,   12||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
1043 ,   12||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
 962 ,   11||   0 ,    0||   0 ,    0||  92 ,    1||   0 ,    0||   0 ,    0||
 903 ,   10||  77 ,    1||   0 ,    0||  73 ,    1||   0 ,    0||   0 ,    0||
 861 ,    9|| 134 ,    1||   0 ,    0||  58 ,    1||   0 ,    0||   0 ,    0||
 830 ,    9|| 176 ,    2||   0 ,    0||  46 ,    1||   0 ,    0||   0 ,    0||
 808 ,    8|| 207 ,    2||   0 ,    0||  36 ,    1||   0 ,    0||   0 ,    0||
 792 ,    8|| 218 ,    2||  12 ,    0||  29 ,    1||   0 ,    0||   0 ,    0||
 780 ,    8|| 226 ,    2||  21 ,    0||  23 ,    1||   0 ,    0||   0 ,    0||
 772 ,    8|| 232 ,    3||  28 ,    0||  18 ,    1||   0 ,    0||   0 ,    0||
 817 ,    8|| 194 ,    2||  27 ,    0||  13 ,    1||   0 ,    0||   0 ,    0||
 846 ,    8|| 136 ,    2||  59 ,    1||   9 ,    1||   0 ,    0||   0 ,    0||
 865 ,    8||  95 ,    1||  84 ,    1||   6 ,    0||   0 ,    0||   0 ,    0||
 877 ,    8||  66 ,    1|| 102 ,    1||   4 ,    0||   0 ,    0||   0 ,    0||
 928 ,    9||  40 ,    0||  79 ,    1||   3 ,    0||   0 ,    0||   0 ,    0||
 958 ,    9||  24 ,    0||  66 ,    1||   2 ,    0||   0 ,    0||   0 ,    0||
 975 ,    9||  14 ,    0||  58 ,    1||   1 ,    0||   0 ,    0||   0 ,    0||
 985 ,    9||   9 ,    0||  55 ,    1||   1 ,    0||   0 ,    0||   0 ,    0||
1039 ,    9||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1038 ,    9||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1038 ,    8||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1038 ,    8||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1038 ,    8||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1038 ,    8||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
1038 ,    8||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
1038 ,    7||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
 957 ,    7||   0 ,    0||   0 ,    0||  91 ,    1||   0 ,    0||   0 ,    0||
 898 ,    6||  77 ,    1||   0 ,    0||  73 ,    1||   0 ,    0||   0 ,    0||
 856 ,    6|| 133 ,    1||   0 ,    0||  58 ,    1||   0 ,    0||   0 ,    0||
 826 ,    5|| 175 ,    1||   0 ,    0||  46 ,    1||   0 ,    0||   0 ,    0||
 804 ,    5|| 206 ,    1||   0 ,    0||  37 ,    1||   0 ,    0||   0 ,    0||
 788 ,    5|| 217 ,    1||  12 ,    0||  29 ,    1||   0 ,    0||   0 ,    0||
 777 ,    5|| 225 ,    1||  21 ,    0||  23 ,    1||   0 ,    0||   0 ,    0||
 769 ,    5|| 231 ,    2||  28 ,    0||  19 ,    1||   0 ,    0||   0 ,    0||
 813 ,    5|| 193 ,    1||  26 ,    0||  13 ,    0||   0 ,    0||   0 ,    0||
 843 ,    5|| 135 ,    1||  59 ,    0||   9 ,    0||   0 ,    0||   0 ,    0||
 861 ,    5||  95 ,    1||  84 ,    1||   6 ,    0||   0 ,    0||   0 ,    0||
 874 ,    5||  66 ,    0|| 101 ,    1||   4 ,    0||   0 ,    0||   0 ,    0||
 925 ,    5||  40 ,    0||  78 ,    1||   3 ,    0||   0 ,    0||   0 ,    0||
 955 ,    5||  24 ,    0||  65 ,    0||   2 ,    0||   0 ,    0||   0 ,    0||
 972 ,    5||  14 ,    0||  58 ,    0||   1 ,    0||   0 ,    0||   0 ,    0||
 982 ,    5||   9 ,    0||  54 ,    0||   1 ,    0||   0 ,    0||   0 ,    0||
1036 ,    5||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1035 ,    5||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1035 ,    5||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1035 ,    5||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1035 ,    5||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1035 ,    5||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
1035 ,    5||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
1035 ,    4||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
 954 ,    4||   0 ,    0||   0 ,    0||  91 ,    0||   0 ,    0||   0 ,    0||
 896 ,    4||  76 ,    0||   0 ,    0||  73 ,    0||   0 ,    0||   0 ,    0||
 854 ,    3|| 133 ,    1||   0 ,    0||  58 ,    1||   0 ,    0||   0 ,    0||
 824 ,    3|| 174 ,    1||   0 ,    0||  46 ,    1||   0 ,    0||   0 ,    0||
 802 ,    3|| 205 ,    1||   0 ,    0||  37 ,    1||   0 ,    0||   0 ,    0||
 786 ,    3|| 217 ,    1||  12 ,    0||  29 ,    0||   0 ,    0||   0 ,    0||
 775 ,    3|| 225 ,    1||  21 ,    0||  23 ,    0||   0 ,    0||   0 ,    0||
 767 ,    3|| 231 ,    1||  28 ,    0||  19 ,    0||   0 ,    0||   0 ,    0||
 812 ,    3|| 193 ,    1||  26 ,    0||  13 ,    0||   0 ,    0||   0 ,    0||
 841 ,    3|| 135 ,    1||  59 ,    0||   9 ,    0||   0 ,    0||   0 ,    0||
 859 ,    3||  94 ,    0||  83 ,    0||   6 ,    0||   0 ,    0||   0 ,    0||
 872 ,    3||  66 ,    0|| 101 ,    0||   4 ,    0||   0 ,    0||   0 ,    0||
 923 ,    3||  40 ,    0||  78 ,    0||   3 ,    0||   0 ,    0||   0 ,    0||
 953 ,    3||  24 ,    0||  65 ,    0||   2 ,    0||   0 ,    0||   0 ,    0||
 970 ,    3||  14 ,    0||  58 ,    0||   1 ,    0||   0 ,    0||   0 ,    0||
 980 ,    3||   9 ,    0||  54 ,    0||   1 ,    0||   0 ,    0||   0 ,    0||
1034 ,    3||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1033 ,    3||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1033 ,    3||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1033 ,    3||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1033 ,    3||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1033 ,    3||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
1033 ,    3||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
1033 ,    3||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
 952 ,    2||   0 ,    0||   0 ,    0||  91 ,    0||   0 ,    0||   0 ,    0||
 894 ,    2||  76 ,    0||   0 ,    0||  73 ,    0||   0 ,    0||   0 ,    0||
 852 ,    2|| 132 ,    0||   0 ,    0||  58 ,    0||   0 ,    0||   0 ,    0||
 822 ,    2|| 174 ,    0||   0 ,    0||  46 ,    0||   0 ,    0||   0 ,    0||
 801 ,    2|| 205 ,    0||   0 ,    0||  37 ,    0||   0 ,    0||   0 ,    0||
 785 ,    2|| 216 ,    1||  12 ,    0||  30 ,    0||   0 ,    0||   0 ,    0||
 774 ,    2|| 225 ,    1||  21 ,    0||  24 ,    0||   0 ,    0||   0 ,    0||
 766 ,    2|| 230 ,    1||  28 ,    0||  19 ,    0||   0 ,    0||   0 ,    0||
 810 ,    2|| 193 ,    0||  26 ,    0||  13 ,    0||   0 ,    0||   0 ,    0||
 839 ,    2|| 135 ,    0||  59 ,    0||   9 ,    0||   0 ,    0||   0 ,    0||
 858 ,    2||  94 ,    0||  83 ,    0||   6 ,    0||   0 ,    0||   0 ,    0||
 871 ,    2||  66 ,    0|| 101 ,    0||   5 ,    0||   0 ,    0||   0 ,    0||
 922 ,    2||  40 ,    0||  78 ,    0||   3 ,    0||   0 ,    0||   0 ,    0||
 952 ,    2||  24 ,    0||  65 ,    0||   2 ,    0||   0 ,    0||   0 ,    0||
 969 ,    2||  14 ,    0||  58 ,    0||   1 ,    0||   0 ,    0||   0 ,    0||
 979 ,    2||   9 ,    0||  54 ,    0||   1 ,    0||   0 ,    0||   0 ,    0||
1032 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1032 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1032 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1032 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1032 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1032 ,    2||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
1032 ,    2||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
1032 ,    2||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
 951 ,    1||   0 ,    0||   0 ,    0||  91 ,    0||   0 ,    0||   0 ,    0||
 893 ,    1||  76 ,    0||   0 ,    0||  73 ,    0||   0 ,    0||   0 ,    0||
 852 ,    1|| 132 ,    0||   0 ,    0||  58 ,    0||   0 ,    0||   0 ,    0||
 821 ,    1|| 174 ,    0||   0 ,    0||  46 ,    0||   0 ,    0||   0 ,    0||
 800 ,    1|| 205 ,    0||   0 ,    0||  37 ,    0||   0 ,    0||   0 ,    0||
 784 ,    1|| 216 ,    0||  12 ,    0||  30 ,    0||   0 ,    0||   0 ,    0||
 773 ,    1|| 224 ,    0||  21 ,    0||  24 ,    0||   0 ,    0||   0 ,    0||
 765 ,    1|| 230 ,    0||  28 ,    0||  19 ,    0||   0 ,    0||   0 ,    0||
 810 ,    1|| 192 ,    0||  26 ,    0||  13 ,    0||   0 ,    0||   0 ,    0||
 839 ,    1|| 135 ,    0||  59 ,    0||   9 ,    0||   0 ,    0||   0 ,    0||
 858 ,    1||  94 ,    0||  83 ,    0||   6 ,    0||   0 ,    0||   0 ,    0||
 870 ,    1||  66 ,    0|| 101 ,    0||   5 ,    0||   0 ,    0||   0 ,    0||
 921 ,    1||  40 ,    0||  78 ,    0||   3 ,    0||   0 ,    0||   0 ,    0||
 951 ,    1||  24 ,    0||  65 ,    0||   2 ,    0||   0 ,    0||   0 ,    0||
 968 ,    1||  14 ,    0||  58 ,    0||   1 ,    0||   0 ,    0||   0 ,    0||
 978 ,    1||   9 ,    0||  54 ,    0||   1 ,    0||   0 ,    0||   0 ,    0||
1032 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1031 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1031 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1031 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1031 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1031 ,    1||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
1031 ,    1||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
1031 ,    1||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
 951 ,    1||   0 ,    0||   0 ,    0||  91 ,    0||   0 ,    0||   0 ,    0||
 893 ,    1||  76 ,    0||   0 ,    0||  73 ,    0||   0 ,    0||   0 ,    0||
 851 ,    1|| 132 ,    0||   0 ,    0||  58 ,    0||   0 ,    0||   0 ,    0||
 821 ,    1|| 174 ,    0||   0 ,    0||  46 ,    0||   0 ,    0||   0 ,    0||
 799 ,    1|| 205 ,    0||   0 ,    0||  37 ,    0||   0 ,    0||   0 ,    0||
 784 ,    1|| 216 ,    0||  12 ,    0||  30 ,    0||   0 ,    0||   0 ,    0||
 772 ,    1|| 224 ,    0||  21 ,    0||  24 ,    0||   0 ,    0||   0 ,    0||
 764 ,    1|| 230 ,    0||  28 ,    0||  19 ,    0||   0 ,    0||   0 ,    0||
 809 ,    1|| 192 ,    0||  26 ,    0||  13 ,    0||   0 ,    0||   0 ,    0||
 838 ,    1|| 135 ,    0||  59 ,    0||   9 ,    0||   0 ,    0||   0 ,    0||
 857 ,    1||  94 ,    0||  83 ,    0||   6 ,    0||   0 ,    0||   0 ,    0||
 869 ,    1||  66 ,    0|| 101 ,    0||   5 ,    0||   0 ,    0||   0 ,    0||
 921 ,    1||  40 ,    0||  78 ,    0||   3 ,    0||   0 ,    0||   0 ,    0||
 950 ,    1||  24 ,    0||  65 ,    0||   2 ,    0||   0 ,    0||   0 ,    0||
 968 ,    1||  14 ,    0||  58 ,    0||   1 ,    0||   0 ,    0||   0 ,    0||
 978 ,    1||   9 ,    0||  54 ,    0||   1 ,    0||   0 ,    0||   0 ,    0||
1031 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1031 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1031 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1031 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1031 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1031 ,    1||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
1031 ,    1||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
1031 ,    1||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
 950 ,    1||   0 ,    0||   0 ,    0||  91 ,    0||   0 ,    0||   0 ,    0||
 892 ,    0||  76 ,    0||   0 ,    0||  73 ,    0||   0 ,    0||   0 ,    0||
 851 ,    0|| 132 ,    0||   0 ,    0||  58 ,    0||   0 ,    0||   0 ,    0||
 821 ,    0|| 174 ,    0||   0 ,    0||  46 ,    0||   0 ,    0||   0 ,    0||
 799 ,    0|| 205 ,    0||   0 ,    0||  37 ,    0||   0 ,    0||   0 ,    0||
 783 ,    0|| 216 ,    0||  12 ,    0||  30 ,    0||   0 ,    0||   0 ,    0||
 772 ,    0|| 224 ,    0||  21 ,    0||  24 ,    0||   0 ,    0||   0 ,    0||
 764 ,    0|| 230 ,    0||  28 ,    0||  19 ,    0||   0 ,    0||   0 ,    0||
 809 ,    0|| 192 ,    0||  26 ,    0||  13 ,    0||   0 ,    0||   0 ,    0||
 838 ,    0|| 135 ,    0||  59 ,    0||   9 ,    0||   0 ,    0||   0 ,    0||
 857 ,    0||  94 ,    0||  83 ,    0||   7 ,    0||   0 ,    0||   0 ,    0||
 869 ,    0||  66 ,    0|| 101 ,    0||   5 ,    0||   0 ,    0||   0 ,    0||
 920 ,    0||  40 ,    0||  78 ,    0||   3 ,    0||   0 ,    0||   0 ,    0||
 950 ,    0||  24 ,    0||  65 ,    0||   2 ,    0||   0 ,    0||   0 ,    0||
 967 ,    0||  14 ,    0||  58 ,    0||   1 ,    0||   0 ,    0||   0 ,    0||
 977 ,    0||   9 ,    0||  54 ,    0||   1 ,    0||   0 ,    0||   0 ,    0||
1031 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
 950 ,    0||   0 ,    0||   0 ,    0||  91 ,    0||   0 ,    0||   0 ,    0||
 892 ,    0||  76 ,    0||   0 ,    0||  73 ,    0||   0 ,    0||   0 ,    0||
 850 ,    0|| 132 ,    0||   0 ,    0||  58 ,    0||   0 ,    0||   0 ,    0||
 820 ,    0|| 174 ,    0||   0 ,    0||  46 ,    0||   0 ,    0||   0 ,    0||
 799 ,    0|| 205 ,    0||   0 ,    0||  37 ,    0||   0 ,    0||   0 ,    0||
 783 ,    0|| 216 ,    0||  12 ,    0||  30 ,    0||   0 ,    0||   0 ,    0||
 772 ,    0|| 224 ,    0||  21 ,    0||  24 ,    0||   0 ,    0||   0 ,    0||
 764 ,    0|| 230 ,    0||  28 ,    0||  19 ,    0||   0 ,    0||   0 ,    0||
 809 ,    0|| 192 ,    0||  26 ,    0||  13 ,    0||   0 ,    0||   0 ,    0||
 838 ,    0|| 135 ,    0||  59 ,    0||   9 ,    0||   0 ,    0||   0 ,    0||
 857 ,    0||  94 ,    0||  83 ,    0||   7 ,    0||   0 ,    0||   0 ,    0||
 869 ,    0||  66 ,    0|| 101 ,    0||   5 ,    0||   0 ,    0||   0 ,    0||
 920 ,    0||  40 ,    0||  78 ,    0||   3 ,    0||   0 ,    0||   0 ,    0||
 950 ,    0||  24 ,    0||  65 ,    0||   2 ,    0||   0 ,    0||   0 ,    0||
 967 ,    0||  14 ,    0||  58 ,    0||   1 ,    0||   0 ,    0||   0 ,    0||
 977 ,    0||   9 ,    0||  54 ,    0||   1 ,    0||   0 ,    0||   0 ,    0||
1031 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
 950 ,    0||   0 ,    0||   0 ,    0||  91 ,    0||   0 ,    0||   0 ,    0||
 892 ,    0||  76 ,    0||   0 ,    0||  73 ,    0||   0 ,    0||   0 ,    0||
 850 ,    0|| 132 ,    0||   0 ,    0||  58 ,    0||   0 ,    0||   0 ,    0||
 820 ,    0|| 174 ,    0||   0 ,    0||  46 ,    0||   0 ,    0||   0 ,    0||
 799 ,    0|| 205 ,    0||   0 ,    0||  37 ,    0||   0 ,    0||   0 ,    0||
 783 ,    0|| 216 ,    0||  12 ,    0||  30 ,    0||   0 ,    0||   0 ,    0||
 772 ,    0|| 224 ,    0||  21 ,    0||  24 ,    0||   0 ,    0||   0 ,    0||
 764 ,    0|| 230 ,    0||  28 ,    0||  19 ,    0||   0 ,    0||   0 ,    0||
 809 ,    0|| 192 ,    0||  26 ,    0||  13 ,    0||   0 ,    0||   0 ,    0||
 838 ,    0|| 135 ,    0||  59 ,    0||   9 ,    0||   0 ,    0||   0 ,    0||
 857 ,    0||  94 ,    0||  83 ,    0||   7 ,    0||   0 ,    0||   0 ,    0||
 869 ,    0||  66 ,    0|| 101 ,    0||   5 ,    0||   0 ,    0||   0 ,    0||
 920 ,    0||  40 ,    0||  78 ,    0||   3 ,    0||   0 ,    0||   0 ,    0||
 950 ,    0||  24 ,    0||  65 ,    0||   2 ,    0||   0 ,    0||   0 ,    0||
 967 ,    0||  14 ,    0||  58 ,    0||   1 ,    0||   0 ,    0||   0 ,    0||
 977 ,    0||   9 ,    0||  54 ,    0||   1 ,    0||   0 ,    0||   0 ,    0||
1031 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
1030 ,    0||   0 ,    0||   0 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||
 950 ,    0||   0 ,    0||   0 ,    0||  91 ,    0||   0 ,    0||   0 ,    0||
 892 ,    0||  76 ,    0||   0 ,    0||  73 ,    0||   0 ,    0||   0 ,    0||
 850 ,    0|| 132 ,    0||   0 ,    0||  58 ,    0||   0 ,    0||   0 ,    0||
