5923 ,   13||  59 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5923 ,   13||  49 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5922 ,   13||  49 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5922 ,   13||  49 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5459 ,   12|| 434 ,    1||  87 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5126 ,   11|| 711 ,    2|| 142 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
4887 ,   11|| 910 ,    2|| 182 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
4714 ,   10||1053 ,    3|| 211 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
4589 ,   10||1156 ,    4|| 231 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
4499 ,   10||1229 ,    5|| 246 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
4434 ,   10||1282 ,    6|| 256 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
4387 ,   11||1319 ,    8|| 264 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
4642 ,   13||1104 ,    8|| 221 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
4807 ,   15|| 964 ,    8|| 193 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
4913 ,   17|| 873 ,    8|| 175 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
4981 ,   18|| 814 ,    8|| 163 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
5272 ,   21|| 570 ,    6|| 114 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
5440 ,   23|| 342 ,    4|| 174 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
5537 ,   24|| 205 ,    3|| 213 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
5592 ,   25|| 123 ,    2|| 238 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||
5896 ,   28||  56 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5892 ,   28||  59 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5891 ,   28||  59 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5890 ,   27||  59 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5889 ,   27||  59 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5888 ,   27||  49 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5887 ,   27||  49 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5886 ,   27||  49 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5426 ,   25|| 432 ,    2||  86 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5095 ,   23|| 707 ,    4|| 141 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
4856 ,   22|| 904 ,    5|| 181 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
4684 ,   21||1045 ,    7|| 209 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
4560 ,   21||1147 ,    9|| 230 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
4470 ,   21||1218 ,   11|| 244 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||
4404 ,   21||1269 ,   13|| 255 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||
4356 ,   22||1304 ,   16|| 262 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||
4607 ,   26||1090 ,   16|| 219 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||
4769 ,   30|| 950 ,   16|| 191 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||
4872 ,   34|| 860 ,   16|| 173 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||
4937 ,   37|| 801 ,   16|| 162 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||
5223 ,   43|| 561 ,   12|| 113 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||
5386 ,   47|| 335 ,    8|| 172 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||
5480 ,   50|| 201 ,    5|| 210 ,    3||   0 ,    0||   0 ,    0||   0 ,    0||
5533 ,   51|| 120 ,    3|| 235 ,    3||   0 ,    0||   0 ,    0||   0 ,    0||
5832 ,   57||  55 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5827 ,   56||  58 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5825 ,   56||  58 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5823 ,   56||  58 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5821 ,   55||  58 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5819 ,   55||  48 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5817 ,   55||  48 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5815 ,   54||  48 ,    0||  10 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5360 ,   50|| 426 ,    4||  86 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
5032 ,   46|| 697 ,    7|| 140 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
4796 ,   44|| 891 ,   10|| 179 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||
4625 ,   42||1030 ,   14|| 207 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||
4501 ,   42||1128 ,   18|| 227 ,    3||   0 ,    0||   0 ,    0||   0 ,    0||
4411 ,   42||1196 ,   22|| 241 ,    3||   0 ,    0||   0 ,    0||   0 ,    0||
4344 ,   43||1243 ,   27|| 251 ,    4||   0 ,    0||   0 ,    0||   0 ,    0||
4294 ,   45||1275 ,   33|| 258 ,    4||   0 ,    0||   0 ,    0||   0 ,    0||
4538 ,   53||1062 ,   33|| 215 ,    4||   0 ,    0||   0 ,    0||   0 ,    0||
4693 ,   60|| 924 ,   33|| 188 ,    4||   0 ,    0||   0 ,    0||   0 ,    0||
4790 ,   67|| 835 ,   32|| 170 ,    4||   0 ,    0||   0 ,    0||   0 ,    0||
4850 ,   74|| 777 ,   31|| 158 ,    4||   0 ,    0||   0 ,    0||   0 ,    0||
5125 ,   85|| 542 ,   24|| 111 ,    3||   0 ,    0||   0 ,    0||   0 ,    0||
5281 ,   93|| 323 ,   16|| 168 ,    4||   0 ,    0||   0 ,    0||   0 ,    0||
5369 ,   98|| 193 ,   10|| 206 ,    5||   0 ,    0||   0 ,    0||   0 ,    0||
5418 ,  101|| 115 ,    6|| 230 ,    6||   0 ,    0||   0 ,    0||   0 ,    0||
5705 ,  112||  54 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5698 ,  111||  57 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5695 ,  110||  57 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5691 ,  109||  57 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5687 ,  109||  57 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5684 ,  108||  47 ,    1||  10 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5680 ,  107||  47 ,    1||  10 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5676 ,  107||  47 ,    1||  10 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5230 ,   98|| 415 ,    8||  84 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
4909 ,   91|| 679 ,   14|| 137 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||
4677 ,   86|| 866 ,   20|| 175 ,    3||   0 ,    0||   0 ,    0||   0 ,    0||
4509 ,   83|| 999 ,   27|| 202 ,    4||   0 ,    0||   0 ,    0||   0 ,    0||
4386 ,   81||1091 ,   34|| 222 ,    5||   0 ,    0||   0 ,    0||   0 ,    0||
4296 ,   81||1154 ,   42|| 235 ,    6||   0 ,    0||   0 ,    0||   0 ,    0||
4228 ,   83||1195 ,   52|| 244 ,    7||   0 ,    0||   0 ,    0||   0 ,    0||
4175 ,   87||1220 ,   63|| 250 ,    8||   0 ,    0||   0 ,    0||   0 ,    0||
4405 ,  102||1011 ,   62|| 209 ,    8||   0 ,    0||   0 ,    0||   0 ,    0||
4548 ,  116|| 876 ,   61|| 181 ,    8||   0 ,    0||   0 ,    0||   0 ,    0||
4635 ,  129|| 789 ,   60|| 164 ,    7||   0 ,    0||   0 ,    0||   0 ,    0||
4685 ,  140|| 732 ,   58|| 153 ,    7||   0 ,    0||   0 ,    0||   0 ,    0||
4941 ,  161|| 509 ,   44|| 107 ,    5||   0 ,    0||   0 ,    0||   0 ,    0||
5084 ,  175|| 302 ,   29|| 162 ,    7||   0 ,    0||   0 ,    0||   0 ,    0||
5162 ,  184|| 179 ,   18|| 197 ,    9||   0 ,    0||   0 ,    0||   0 ,    0||
5204 ,  189|| 107 ,   11|| 219 ,   11||   0 ,    0||   0 ,    0||   0 ,    0||
5472 ,  207||  52 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5463 ,  205||  55 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5456 ,  204||  55 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5450 ,  202||  55 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5443 ,  200||  54 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5437 ,  199||  45 ,    2||   9 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5430 ,  197||  45 ,    2||   9 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5424 ,  196||  45 ,    2||   9 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
4995 ,  179|| 396 ,   15||  81 ,    2||   0 ,    0||   0 ,    0||   0 ,    0||
4686 ,  166|| 646 ,   26|| 132 ,    4||   0 ,    0||   0 ,    0||   0 ,    0||
4462 ,  157|| 822 ,   37|| 169 ,    6||   0 ,    0||   0 ,    0||   0 ,    0||
4299 ,  151|| 944 ,   48|| 194 ,    7||   0 ,    0||   0 ,    0||   0 ,    0||
4179 ,  148||1027 ,   61|| 212 ,    9||   0 ,    0||   0 ,    0||   0 ,    0||
4089 ,  148||1081 ,   75|| 224 ,   11||   0 ,    0||   0 ,    0||   0 ,    0||
4019 ,  150||1113 ,   90|| 232 ,   12||   0 ,    0||   0 ,    0||   0 ,    0||
3963 ,  156||1129 ,  108|| 237 ,   14||   0 ,    0||   0 ,    0||   0 ,    0||
4171 ,  181|| 928 ,  105|| 197 ,   14||   0 ,    0||   0 ,    0||   0 ,    0||
4296 ,  204|| 799 ,  102|| 171 ,   13||   0 ,    0||   0 ,    0||   0 ,    0||
4366 ,  225|| 716 ,   98|| 154 ,   12||   0 ,    0||   0 ,    0||   0 ,    0||
4403 ,  243|| 663 ,   94|| 143 ,   12||   0 ,    0||   0 ,    0||   0 ,    0||
4631 ,  276|| 459 ,   70|| 100 ,    9||   0 ,    0||   0 ,    0||   0 ,    0||
4754 ,  298|| 270 ,   46|| 151 ,   12||   0 ,    0||   0 ,    0||   0 ,    0||
4819 ,  311|| 160 ,   29|| 183 ,   15||   0 ,    0||   0 ,    0||   0 ,    0||
4851 ,  318||  95 ,   17|| 203 ,   18||   0 ,    0||   0 ,    0||   0 ,    0||
5090 ,  346||  48 ,    3||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5077 ,  343||  51 ,    3||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5067 ,  339||  51 ,    3||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5057 ,  336||  51 ,    3||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5047 ,  332||  51 ,    3||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5037 ,  329||  42 ,    3||   9 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5027 ,  326||  42 ,    3||   9 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
5017 ,  322||  42 ,    3||   9 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
4617 ,  294|| 364 ,   25||  76 ,    4||   0 ,    0||   0 ,    0||   0 ,    0||
4328 ,  273|| 593 ,   42|| 124 ,    7||   0 ,    0||   0 ,    0||   0 ,    0||
4119 ,  257|| 752 ,   59|| 158 ,    9||   0 ,    0||   0 ,    0||   0 ,    0||
3965 ,  246|| 860 ,   77|| 181 ,   12||   0 ,    0||   0 ,    0||   0 ,    0||
3851 ,  240|| 930 ,   95|| 197 ,   14||   0 ,    0||   0 ,    0||   0 ,    0||
3763 ,  239|| 973 ,  115|| 208 ,   17||   0 ,    0||   0 ,    0||   0 ,    0||
3692 ,  241|| 995 ,  137|| 214 ,   20||   0 ,    0||   0 ,    0||   0 ,    0||
3634 ,  248||1001 ,  160|| 218 ,   22||   0 ,    0||   0 ,    0||   0 ,    0||
3812 ,  285|| 816 ,  153|| 180 ,   21||   0 ,    0||   0 ,    0||   0 ,    0||
3913 ,  316|| 697 ,  145|| 155 ,   20||   0 ,    0||   0 ,    0||   0 ,    0||
3966 ,  344|| 623 ,  137|| 140 ,   19||   0 ,    0||   0 ,    0||   0 ,    0||
3988 ,  366|| 576 ,  130|| 130 ,   18||   0 ,    0||   0 ,    0||   0 ,    0||
4182 ,  411|| 397 ,   95||  90 ,   13||   0 ,    0||   0 ,    0||   0 ,    0||
4282 ,  438|| 232 ,   62|| 135 ,   18||   0 ,    0||   0 ,    0||   0 ,    0||
4332 ,  454|| 136 ,   38|| 163 ,   22||   0 ,    0||   0 ,    0||   0 ,    0||
4354 ,  462||  81 ,   23|| 180 ,   26||   0 ,    0||   0 ,    0||   0 ,    0||
4559 ,  499||  43 ,    5||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
4543 ,  492||  45 ,    5||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
4530 ,  485||  45 ,    5||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
4517 ,  479||  45 ,    5||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
4504 ,  472||  45 ,    5||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
4491 ,  466||  37 ,    4||   8 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
4479 ,  460||  37 ,    4||   8 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
4467 ,  454||  37 ,    4||   8 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
4108 ,  412|| 322 ,   34||  69 ,    6||   0 ,    0||   0 ,    0||   0 ,    0||
3848 ,  381|| 523 ,   58|| 113 ,   10||   0 ,    0||   0 ,    0||   0 ,    0||
3659 ,  358|| 661 ,   81|| 143 ,   13||   0 ,    0||   0 ,    0||   0 ,    0||
3519 ,  342|| 753 ,  103|| 164 ,   16||   0 ,    0||   0 ,    0||   0 ,    0||
3414 ,  332|| 810 ,  125|| 178 ,   20||   0 ,    0||   0 ,    0||   0 ,    0||
3332 ,  328|| 843 ,  148|| 186 ,   23||   0 ,    0||   0 ,    0||   0 ,    0||
3265 ,  329|| 857 ,  172|| 191 ,   26||   0 ,    0||   0 ,    0||   0 ,    0||
3207 ,  335|| 858 ,  196|| 193 ,   30||   0 ,    0||   0 ,    0||   0 ,    0||
3355 ,  377|| 695 ,  183|| 159 ,   28||   0 ,    0||   0 ,    0||   0 ,    0||
3436 ,  412|| 592 ,  171|| 137 ,   25||   0 ,    0||   0 ,    0||   0 ,    0||
3474 ,  441|| 528 ,  159|| 123 ,   24||   0 ,    0||   0 ,    0||   0 ,    0||
3486 ,  464|| 489 ,  148|| 114 ,   22||   0 ,    0||   0 ,    0||   0 ,    0||
3648 ,  512|| 337 ,  107||  79 ,   16||   0 ,    0||   0 ,    0||   0 ,    0||
3730 ,  540|| 196 ,   68|| 118 ,   22||   0 ,    0||   0 ,    0||   0 ,    0||
3768 ,  555|| 115 ,   42|| 142 ,   26||   0 ,    0||   0 ,    0||   0 ,    0||
3783 ,  561||  68 ,   25|| 156 ,   31||   0 ,    0||   0 ,    0||   0 ,    0||
3955 ,  600||  38 ,    6||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
3939 ,  589||  39 ,    6||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
3926 ,  579||  39 ,    6||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
3912 ,  570||  39 ,    6||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
3899 ,  560||  39 ,    6||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
3886 ,  551||  32 ,    5||   7 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
3873 ,  541||  32 ,    5||   7 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
3861 ,  532||  32 ,    4||   7 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
3549 ,  482|| 277 ,   40||  61 ,    7||   0 ,    0||   0 ,    0||   0 ,    0||
3323 ,  444|| 449 ,   67|| 100 ,   12||   0 ,    0||   0 ,    0||   0 ,    0||
3158 ,  416|| 566 ,   91|| 127 ,   16||   0 ,    0||   0 ,    0||   0 ,    0||
3037 ,  395|| 643 ,  114|| 145 ,   19||   0 ,    0||   0 ,    0||   0 ,    0||
2944 ,  382|| 690 ,  136|| 156 ,   23||   0 ,    0||   0 ,    0||   0 ,    0||
2871 ,  374|| 717 ,  157|| 164 ,   26||   0 ,    0||   0 ,    0||   0 ,    0||
2811 ,  372|| 728 ,  179|| 168 ,   30||   0 ,    0||   0 ,    0||   0 ,    0||
2759 ,  375|| 728 ,  200|| 169 ,   33||   0 ,    0||   0 ,    0||   0 ,    0||
2884 ,  415|| 590 ,  182|| 139 ,   30||   0 ,    0||   0 ,    0||   0 ,    0||
2951 ,  447|| 503 ,  167|| 119 ,   27||   0 ,    0||   0 ,    0||   0 ,    0||
2982 ,  472|| 450 ,  153|| 107 ,   25||   0 ,    0||   0 ,    0||   0 ,    0||
2992 ,  490|| 417 ,  142||  99 ,   23||   0 ,    0||   0 ,    0||   0 ,    0||
3129 ,  534|| 288 ,  101||  69 ,   17||   0 ,    0||   0 ,    0||   0 ,    0||
3199 ,  557|| 167 ,   63|| 101 ,   22||   0 ,    0||   0 ,    0||   0 ,    0||
3232 ,  568||  98 ,   39|| 122 ,   27||   0 ,    0||   0 ,    0||   0 ,    0||
3244 ,  570||  58 ,   23|| 134 ,   30||   0 ,    0||   0 ,    0||   0 ,    0||
3392 ,  605||  32 ,    6||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
3378 ,  592||  34 ,    6||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
3367 ,  580||  34 ,    6||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
3355 ,  569||  34 ,    6||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
3344 ,  557||  33 ,    6||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
3333 ,  546||  27 ,    5||   6 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
3322 ,  535||  27 ,    4||   6 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
3311 ,  524||  27 ,    4||   6 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
3044 ,  473|| 236 ,   38||  54 ,    7||   0 ,    0||   0 ,    0||   0 ,    0||
2850 ,  435|| 383 ,   64||  88 ,   12||   0 ,    0||   0 ,    0||   0 ,    0||
2709 ,  406|| 483 ,   86|| 111 ,   16||   0 ,    0||   0 ,    0||   0 ,    0||
2605 ,  384|| 549 ,  106|| 127 ,   19||   0 ,    0||   0 ,    0||   0 ,    0||
2526 ,  369|| 591 ,  125|| 137 ,   22||   0 ,    0||   0 ,    0||   0 ,    0||
2464 ,  360|| 615 ,  142|| 144 ,   25||   0 ,    0||   0 ,    0||   0 ,    0||
2413 ,  355|| 626 ,  158|| 147 ,   28||   0 ,    0||   0 ,    0||   0 ,    0||
2370 ,  355|| 629 ,  174|| 149 ,   31||   0 ,    0||   0 ,    0||   0 ,    0||
2479 ,  388|| 512 ,  156|| 122 ,   28||   0 ,    0||   0 ,    0||   0 ,    0||
2540 ,  413|| 438 ,  141|| 105 ,   25||   0 ,    0||   0 ,    0||   0 ,    0||
2569 ,  431|| 393 ,  128||  95 ,   23||   0 ,    0||   0 ,    0||   0 ,    0||
2581 ,  443|| 365 ,  118||  88 ,   21||   0 ,    0||   0 ,    0||   0 ,    0||
2703 ,  477|| 253 ,   84||  61 ,   15||   0 ,    0||   0 ,    0||   0 ,    0||
2767 ,  494|| 148 ,   52||  89 ,   20||   0 ,    0||   0 ,    0||   0 ,    0||
2798 ,  501||  87 ,   31|| 106 ,   23||   0 ,    0||   0 ,    0||   0 ,    0||
2811 ,  501||  52 ,   19|| 117 ,   26||   0 ,    0||   0 ,    0||   0 ,    0||
2942 ,  528||  28 ,    5||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2932 ,  515||  29 ,    5||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2923 ,  504||  29 ,    5||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2914 ,  492||  29 ,    5||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2906 ,  481||  29 ,    5||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2897 ,  470||  24 ,    4||   5 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
2889 ,  459||  23 ,    4||   5 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
2881 ,  449||  23 ,    4||   5 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
2650 ,  404|| 205 ,   33||  48 ,    6||   0 ,    0||   0 ,    0||   0 ,    0||
2482 ,  371|| 333 ,   54||  78 ,   10||   0 ,    0||   0 ,    0||   0 ,    0||
2360 ,  345|| 421 ,   72||  99 ,   14||   0 ,    0||   0 ,    0||   0 ,    0||
2271 ,  326|| 480 ,   87|| 113 ,   17||   0 ,    0||   0 ,    0||   0 ,    0||
2203 ,  312|| 518 ,  101|| 122 ,   19||   0 ,    0||   0 ,    0||   0 ,    0||
2151 ,  303|| 541 ,  114|| 128 ,   22||   0 ,    0||   0 ,    0||   0 ,    0||
2109 ,  297|| 554 ,  125|| 132 ,   24||   0 ,    0||   0 ,    0||   0 ,    0||
2074 ,  295|| 560 ,  136|| 134 ,   26||   0 ,    0||   0 ,    0||   0 ,    0||
2174 ,  319|| 458 ,  120|| 110 ,   23||   0 ,    0||   0 ,    0||   0 ,    0||
2232 ,  336|| 395 ,  108||  95 ,   20||   0 ,    0||   0 ,    0||   0 ,    0||
2263 ,  348|| 355 ,   98||  86 ,   18||   0 ,    0||   0 ,    0||   0 ,    0||
2277 ,  356|| 330 ,   89||  80 ,   17||   0 ,    0||   0 ,    0||   0 ,    0||
2391 ,  381|| 229 ,   63||  56 ,   12||   0 ,    0||   0 ,    0||   0 ,    0||
2451 ,  392|| 135 ,   39||  80 ,   16||   0 ,    0||   0 ,    0||   0 ,    0||
2482 ,  396||  80 ,   23||  95 ,   18||   0 ,    0||   0 ,    0||   0 ,    0||
2497 ,  394||  48 ,   14|| 105 ,   20||   0 ,    0||   0 ,    0||   0 ,    0||
2618 ,  414||  25 ,    4||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2610 ,  403||  26 ,    4||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2604 ,  393||  26 ,    4||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2598 ,  384||  26 ,    4||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2592 ,  374||  26 ,    4||   0 ,    0||   0 ,    0||   0 ,    0||   0 ,    0||
2586 ,  365||  21 ,    3||   5 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
2581 ,  356||  21 ,    3||   5 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
2575 ,  347||  21 ,    3||   5 ,    1||   0 ,    0||   0 ,    0||   0 ,    0||
2369 ,  312|| 183 ,   25||  43 ,    5||   0 ,    0||   0 ,    0||   0 ,    0||
2221 ,  286|| 297 ,   41||  71 ,    8||   0 ,    0||   0 ,    0||   0 ,    0||
2113 ,  265|| 377 ,   54||  90 ,   11||   0 ,    0||   0 ,    0||   0 ,    0||
2034 ,  250|| 432 ,   65|| 103 ,   13||   0 ,    0||   0 ,    0||   0 ,    0||
1975 ,  239|| 468 ,   75|| 112 ,   15||   0 ,    0||   0 ,    0||   0 ,    0||
1931 ,  231|| 492 ,   84|| 118 ,   17||   0 ,    0||   0 ,    0||   0 ,    0||
